ASV_ID	taxonomy
ASV_8023	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;NA;NA
ASV_8025	Fungi;Basidiomycota;Exobasidiomycetes;Exobasidiales;Exobasidiaceae;Exobasidium;NA
ASV_8029	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Alphamycetaceae;Betamyces;NA
ASV_803	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;NA;NA;NA
ASV_8038	Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;NA;NA;NA
ASV_8039	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_804	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;rimosa
ASV_8044	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;NA;NA
ASV_8045	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;pilosella
ASV_8046	Fungi;Basidiomycota;Agaricomycetes;Boletales;Serpulaceae;Serpula;himantioides
ASV_8047	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Hymenoscyphus;NA
ASV_8049	Fungi;Chytridiomycota;Lobulomycetes;Lobulomycetales;NA;NA;NA
ASV_805	Fungi;Ascomycota;Sordariomycetes;Glomerellales;NA;NA;NA
ASV_8053	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;NA;NA;NA
ASV_8054	Fungi;Basidiomycota;Agaricomycetes;Boletales;Boletaceae;Xerocomellus;cisalpinus
ASV_8055	Fungi;Ascomycota;Leotiomycetes;Helotiales;Pleuroascaceae;Pleuroascus;NA
ASV_806	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Hymenogaster;griseus
ASV_8060	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8061	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;NA;NA
ASV_8062	Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Absidia;cylindrospora
ASV_8069	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_807	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;pantherina
ASV_8073	Fungi;Ascomycota;Arthoniomycetes;Arthoniales;Roccellaceae;Gyrographa;NA
ASV_8078	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8079	Fungi;Ascomycota;Dothideomycetes;Dothideomycetes_ord_Incertae_sedis;Dothideomycetes_fam_Incertae_sedis;Lembosiniella;eucalyptorum
ASV_808	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Marasmiaceae;Mycopan;NA
ASV_8082	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;NA;NA
ASV_8083	Fungi;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodosporidiobolus;colostri
ASV_8084	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hamatocanthoscyphaceae;Hyalodendriella;bialowiezensis
ASV_8085	Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;NA;NA;NA
ASV_8086	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;hirtella
ASV_8087	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Leotia;lubrica
ASV_8088	Fungi;NA;NA;NA;NA;NA;NA
ASV_809	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;umbratica
ASV_8091	Fungi;Ascomycota;Dothideomycetes;Myriangiales;Elsinoaceae;NA;NA
ASV_8092	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Scutellinia;olivascens
ASV_8095	Fungi;Basidiomycota;Agaricostilbomycetes;Agaricostilbales;Chionosphaeraceae;Kurtzmanomyces;NA
ASV_8098	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_81	Fungi;Ascomycota;Eurotiomycetes;Verrucariales;NA;NA;NA
ASV_810	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_8100	Fungi;Ascomycota;Leotiomycetes;Helotiales;Tricladiaceae;Spirosphaera;NA
ASV_8101	Fungi;NA;NA;NA;NA;NA;NA
ASV_8102	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8103	Fungi;Ascomycota;Eurotiomycetes;NA;NA;NA;NA
ASV_8106	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Phaeotremellaceae;NA;NA
ASV_8108	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS11;NA;NA;NA
ASV_8109	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Phanerochaetaceae;NA;NA
ASV_811	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;badia
ASV_8110	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_8111	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8112	Fungi;Ascomycota;Orbiliomycetes;Orbiliales;Orbiliales_fam_Incertae_sedis;Lecophagus;longisporus
ASV_8113	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Mycenella;NA
ASV_8114	Fungi;Basidiomycota;Agaricomycetes;Auriculariales;NA;NA;NA
ASV_8115	Fungi;Ascomycota;Dothideomycetes;Mycosphaerellales;Mycosphaerellaceae;Cercospora;zebrina
ASV_8116	Fungi;Ascomycota;Sordariomycetes;Sordariales;NA;NA;NA
ASV_8117	Fungi;Basidiobolomycota;Basidiobolomycetes;NA;NA;NA;NA
ASV_8119	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;NA;NA
ASV_812	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Stereocaulaceae;Lepraria;jackii
ASV_8120	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_8122	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_8124	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;NA;NA
ASV_8125	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Pseudotomentella;NA
ASV_8127	Fungi;Basidiomycota;Tremellomycetes;Tremellales;NA;NA;NA
ASV_8128	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8129	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_813	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Acephala;macrosclerotiorum
ASV_8137	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Sorocybe;NA
ASV_8138	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8139	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;antoniniana
ASV_814	Fungi;Basidiomycota;Agaricomycetes;Trechisporales;NA;NA;NA
ASV_8140	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Echinoderma;echinaceum
ASV_8142	Fungi;Ascomycota;Sordariomycetes;Sordariales;NA;NA;NA
ASV_815	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Xenodevriesiaceae;Xenodevriesia;NA
ASV_8151	Fungi;Ascomycota;Archaeorhizomycetes;Archaeorhizomycetales;Archaeorhizomycetaceae;Archaeorhizomyces;NA
ASV_8152	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Pseudotomentella;NA
ASV_8155	Fungi;Ascomycota;Leotiomycetes;Rhytismatales;Rhytismataceae;Colpoma;NA
ASV_8159	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_816	Fungi;Basidiomycota;Agaricomycetes;Geastrales;Sclerogastraceae;Sclerogaster;NA
ASV_817	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium;NA
ASV_8170	Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA
ASV_8172	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8173	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Scopuloides;hydnoides
ASV_818	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;corydalina
ASV_8181	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;camelliae-yunnanensis
ASV_8182	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora;sylvestris
ASV_8183	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Dominikia;aurea
ASV_8184	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Scutellinia;NA
ASV_8185	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_8187	Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Absidia;cylindrospora
ASV_8188	Fungi;NA;NA;NA;NA;NA;NA
ASV_819	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8192	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8193	Fungi;Ascomycota;Sordariomycetes;Branch06;NA;NA;NA
ASV_8194	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Agaricus;NA
ASV_8197	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Typhulaceae;Typhula;phacorrhiza
ASV_8198	Fungi;Ascomycota;Sordariomycetes;NA;NA;NA;NA
ASV_82	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;NA
ASV_820	Fungi;Ascomycota;Leotiomycetes;Helotiales;Myxotrichaceae;Oidiodendron;NA
ASV_8200	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_8201	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;NA
ASV_8203	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8205	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Lyophyllaceae;Tephrocybe;NA
ASV_8207	Fungi;Glomeromycota;Glomeromycetes;Glomerales;Claroideoglomeraceae;Claroideoglomus;NA
ASV_8208	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Clavulina;NA
ASV_8209	Fungi;Ascomycota;Sordariomycetes;Chaetosphaeriales;Chaetosphaeriaceae;Chaetosphaeria;NA
ASV_821	Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;caucasica
ASV_8210	Fungi;Basidiomycota;Classiculomycetes;Classiculales;NA;NA;NA
ASV_8212	Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;NA;NA;NA
ASV_8215	Fungi;Basidiomycota;Microbotryomycetes;Kriegeriales;Camptobasidiaceae;Camptobasidium;gelus
ASV_822	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Pilodermataceae;Piloderma;byssinum
ASV_8229	Fungi;Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium;NA
ASV_823	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Cenococcum;NA
ASV_8230	Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;NA;NA;NA
ASV_8232	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;NA
ASV_8234	Fungi;Ascomycota;Leotiomycetes;Helotiales;NA;NA;NA
ASV_8235	Fungi;Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Tausonia;pullulans
ASV_824	Fungi;Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudogymnoascus;NA
ASV_8243	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tubariaceae;NA;NA
ASV_8244	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8245	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8246	Fungi;Basidiomycota;Agaricomycetes;Russulales;Peniophoraceae;Peniophora;pseudoversicolor
ASV_8247	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8254	Fungi;Ascomycota;Eurotiomycetes;Onygenales;NA;NA;NA
ASV_8255	Fungi;Kickxellomycota;Ramicandelaberomycetes;Ramicandelaberales;Ramicandelaberaceae;Ramicandelaber;NA
ASV_8257	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Humaria;hemisphaerica
ASV_8259	Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;NA;NA;NA;NA
ASV_826	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Pochonia;globispora
ASV_8267	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8268	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8269	Fungi;Ascomycota;Sordariomycetes;Xylariales;Graphostromataceae;Biscogniauxia;mediterranea
ASV_827	Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;austrohemisphaericum
ASV_8270	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Mycenaceae;Mycena;pura
ASV_8272	Fungi;Basidiomycota;NA;NA;NA;NA;NA
ASV_8278	Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;isabellina
ASV_8279	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Agaricaceae;Melanophyllum;haematospermum
ASV_828	Fungi;Ascomycota;Pezizomycetes;Pezizales;Discinaceae;Hydnotrya;tulasnei
ASV_8281	Fungi;NA;NA;NA;NA;NA;NA
ASV_8282	Fungi;Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium;NA
ASV_8283	Fungi;Ascomycota;Leotiomycetes;Helotiales;Lachnaceae;Proliferodiscus;alboviridis
ASV_8284	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Acremonium;rutilum
ASV_8285	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_8286	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_8287	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Gymnopilus;penetrans
ASV_829	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Pulvinula;NA
ASV_8291	Fungi;NA;NA;NA;NA;NA;NA
ASV_8292	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;NA;NA;NA
ASV_8293	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Strophariaceae;Tubaria;furfuracea
ASV_8294	Fungi;Ascomycota;Sordariomycetes;Xylariales;Xylariaceae;Xylaria;polymorpha
ASV_8295	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_8296	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Pluteaceae;Pluteus;eludens
ASV_8297	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;NA;NA
ASV_8298	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_83	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Omphalotaceae;Rhodocollybia;f._asema
ASV_8300	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_8301	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;pallidocastanea
ASV_8303	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;infractus
ASV_8304	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8305	Fungi;Ascomycota;Lecanoromycetes;NA;NA;NA;NA
ASV_8306	Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;NA;NA
ASV_831	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8316	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Hyphodermataceae;Hyphoderma;obtusiforme
ASV_8317	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Camarophyllopsis;atrovelutina
ASV_8318	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8321	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8322	Fungi;Ascomycota;Leotiomycetes;Helotiales;Leotiaceae;Pezoloma;ericae
ASV_8323	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_8325	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;flavipes
ASV_8328	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Ramariopsis;NA
ASV_8329	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Didymosphaeriaceae;Paraphaeosphaeria;michotii
ASV_833	Fungi;Basidiomycota;Tremellomycetes;Tremellales;Trimorphomycetaceae;Saitozyma;NA
ASV_8331	Fungi;Mortierellomycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella;echinula
ASV_8332	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8333	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8337	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8338	Fungi;Mucoromycota;Mucoromycetes;Mucorales;Cunninghamellaceae;Absidia;cylindrospora
ASV_834	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Hyaloscypha;NA
ASV_8340	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Capronia;pulcherrima
ASV_8341	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita;NA
ASV_8346	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Hydnaceae;Clavulina;cinerea
ASV_835	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;densifolia
ASV_8352	Fungi;Ascomycota;Leotiomycetes;Helotiales;Sclerotiniaceae;NA;NA
ASV_8353	Fungi;Ascomycota;Eurotiomycetes;NA;NA;NA;NA
ASV_8354	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Conocybe;NA
ASV_8356	Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Trechispora;invisitata
ASV_8357	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Hemimycena;cucullata
ASV_8358	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8359	Fungi;Ascomycota;Orbiliomycetes;NA;NA;NA;NA
ASV_836	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8360	Fungi;NA;NA;NA;NA;NA;NA
ASV_8361	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8363	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_8367	Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Cordanaceae;NA;NA
ASV_8368	Fungi;Ascomycota;Eurotiomycetes;NA;NA;NA;NA
ASV_8369	Fungi;Ascomycota;Sordariomycetes;NA;NA;NA;NA
ASV_8373	Fungi;Ascomycota;Dothideomycetes;Pleosporales;NA;NA;NA
ASV_8376	Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Lipomycetaceae;Lipomyces;starkeyi
ASV_8377	Fungi;Ascomycota;Leotiomycetes;Rhytismatales;Rhytismataceae;NA;NA
ASV_8378	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8379	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_838	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8380	Fungi;Basidiomycota;Exobasidiomycetes;Exobasidiales;Exobasidiaceae;Exobasidium;NA
ASV_8384	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_8386	Fungi;Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium;NA
ASV_8387	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Boubovia;vermiphila
ASV_8388	Fungi;Ascomycota;Pezizomycetes;Pezizales;Discinaceae;Hydnotrya;NA
ASV_839	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Amaurodon;NA
ASV_8392	Fungi;Ascomycota;Dothideomycetes;Mytilinidiales;Mytilinidiaceae;Lophium;NA
ASV_8394	Fungi;Ascomycota;Dothideomycetes;Tubeufiales;Tubeufiaceae;Uredinophila;NA
ASV_8396	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8397	Fungi;Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;NA;NA;NA
ASV_84	Fungi;Ascomycota;Dothideomycetes;NA;NA;NA;NA
ASV_840	Fungi;Ascomycota;Pezizomycetes;Pezizales;Discinaceae;Hydnotrya;tulasnei
ASV_8409	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;NA
ASV_841	Fungi;Ascomycota;Pezizomycetes;Pezizales;Tuberaceae;Tuber;mexiusanum
ASV_8410	Fungi;Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Genea;dentata
ASV_8414	Fungi;Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta;vineae
ASV_8417	Fungi;Ascomycota;Sordariomycetes;Sordariales;Helminthosphaeriaceae;Spadicoides;hyalostoma
ASV_8418	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Drechmeria;campanulata
ASV_8419	Fungi;Ascomycota;Dothideomycetes;Pleosporales;Neopyrenochaetaceae;Neopyrenochaeta;acicola
ASV_8420	Fungi;Ascomycota;Dothideomycetes;Venturiales;Sympoventuriaceae;Fusicladium;proteae
ASV_8421	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;densifolia
ASV_8422	Fungi;Basidiomycota;Agaricomycetes;NA;NA;NA;NA
ASV_8424	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8427	Fungi;Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;NA;NA
ASV_8428	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_843	Fungi;NA;NA;NA;NA;NA;NA
ASV_8433	Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Exidiaceae;Basidiodendron;trachysporum
ASV_8434	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inocybe;rimosa
ASV_8436	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_844	Fungi;Mucoromycota;Umbelopsidomycetes;Umbelopsidales;Umbelopsidaceae;Umbelopsis;NA
ASV_8441	Fungi;Basidiomycota;GS27;GS27;NA;NA;NA
ASV_8443	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hygrophoraceae;Gliophorus;psittacinus
ASV_8444	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8447	Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;NA;NA
ASV_8449	Fungi;Basidiomycota;Agaricomycetes;Auriculariales;Exidiaceae;NA;NA
ASV_845	Fungi;Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Sorocybe;oblongispora
ASV_8450	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8451	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;NA;NA
ASV_8452	Fungi;Ascomycota;Dothideomycetes;Myriangiales;NA;NA;NA
ASV_8454	Fungi;Chytridiomycota;Spizellomycetes;Spizellomycetales;NA;NA;NA
ASV_8456	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Clavariaceae;Clavaria;NA
ASV_8457	Fungi;Ascomycota;Sordariomycetes;Jobellisiales;NA;NA;NA
ASV_8458	Fungi;Basidiomycota;Agaricomycetes;Trechisporales;Hydnodontaceae;Subulicystidium;NA
ASV_8459	Fungi;Basidiomycota;Agaricomycetes;Phallales;Phallaceae;Mutinus;caninus
ASV_846	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8461	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Stephanosporaceae;NA;NA
ASV_8463	Fungi;Ascomycota;Sordariomycetes;Hypocreales;Hypocreales_fam_Incertae_sedis;Brachysporium;nigrum
ASV_8464	Fungi;Ascomycota;Lecanoromycetes;Acarosporales;NA;NA;NA
ASV_8465	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinopsis;filamentifera
ASV_8466	Fungi;Basidiomycota;Agaricomycetes;Sebacinales;Sebacinaceae;Sebacina;dimitica
ASV_8467	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;juncinum
ASV_8469	Fungi;Ascomycota;Sordariomycetes;Microascales;Microascaceae;Enterocarpus;grenotii
ASV_847	Fungi;Basidiomycota;Agaricomycetes;Polyporales;Meruliaceae;Scopuloides;hydnoides
ASV_8471	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8475	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8477	Fungi;Ascomycota;NA;NA;NA;NA;NA
ASV_848	Fungi;Ascomycota;Lecanoromycetes;Lecanorales;Ramalinaceae;Lecania;croatica
ASV_8480	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Hemimycena;cucullata
ASV_8481	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8482	Fungi;Ascomycota;Sordariomycetes;Sordariales;NA;NA;NA
ASV_8484	Fungi;Ascomycota;Sordariomycetes;Glomerellales;NA;NA;NA
ASV_8487	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Cortinariaceae;Cortinarius;caninus
ASV_8489	Fungi;Ascomycota;Pezizomycotina_cls_Incertae_sedis;NA;NA;NA;NA
ASV_849	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Cenococcum;NA
ASV_8490	Fungi;Ascomycota;Sordariomycetes;Hypocreales;NA;NA;NA
ASV_8491	Fungi;Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae;Tomentella;punicea
ASV_8492	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Hymenogastraceae;Hebeloma;NA
ASV_8495	Fungi;Basidiomycota;Agaricomycetes;Russulales;Russulaceae;Russula;foetens
ASV_8496	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8497	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8498	Fungi;Neocallimastigomycota;NA;NA;NA;NA;NA
ASV_85	Fungi;Basidiomycota;Agaricomycetes;Atheliales;Pilodermataceae;Piloderma;lanatum
ASV_850	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Amanitaceae;Amanita;pantherina
ASV_8504	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8505	Fungi;Rozellomycota;NA;NA;NA;NA;NA
ASV_8506	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma;byssisedum
ASV_8507	Fungi;Ascomycota;Leotiomycetes;Helotiales;Hyaloscyphaceae;Lachnellula;hyalina
ASV_851	Fungi;Basidiomycota;Agaricomycetes;Agaricales;Inocybaceae;Inosperma;acutofulvum
ASV_8510	Fungi;Mucoromycota;NA;NA;NA;NA;NA
ASV_8514	Fungi;Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Chrysozymaceae;Udeniozyma;NA
ASV_8515	Fungi;Ascomycota;Sordariomycetes;Xylariales;NA;NA;NA
ASV_8517	Fungi;Rozellomycota;Rozellomycotina_cls_Incertae_sedis;GS08;NA;NA;NA
ASV_8518	Fungi;Ascomycota;Dothideomycetes;Mytilinidales;Gloniaceae;Cenococcum;NA
